ElectDist,african21p,afam21p,fb21wafp,fb21nafp
41017,0.7201076332560463,3.502277284012587,0.0,0.22621226676135198
41018,0.6133800892972259,2.6110099962376503,0.0,0.09117812821591799
41019,0.0,0.4415109402093566,0.0,0.0
41020,1.4518248929981418e-07,1.504286580547471,7.167236813535132e-08,0.0
41021,0.6393156092948186,13.583635922853215,0.0,0.624725563683745
41022,0.38696533641007935,4.767412944572178,0.0,0.5881873113433207
41023,0.1757524985810277,2.1652707825182613,0.0,0.26714379784316217
41024,0.13105823679381381,2.100249718746434,0.06469963588555366,0.0
41025,0.23467555526818837,3.760749792060591,0.11585247877685327,8.34870841637122e-09
41026,0.06839979932757508,1.0961284634545765,0.033766989541461116,0.0
41027,0.6301911127804907,10.0990120098747,0.31110700504353345,0.0
41028,2.80334780163939,18.02337735393774,6.547222384841274e-09,1.8722554701915768
41029,0.3458906218630348,1.5625234285264988,6.051538560965002e-09,0.13534849941057
41030,0.9930146188969872,25.71069209567174,0.14302137221106068,0.0
41031,0.5146551932584836,29.741653764376082,0.0,3.789029275521235e-10
41032,1.0040235476340602,27.473410591561713,0.22215386312446886,5.0572384290482095e-08
41034,0.07266396805810053,13.038885292095229,0.0,0.0
41035,1.443501598124786e-08,6.392649934552626e-08,0.0,1.8559306261604395e-08
41036,0.0,0.976263008805971,0.07835421681212151,0.056859135425454926
41037,1.412500071434554,20.457211586984485,0.38673260694322587,0.3496897527989786
41038,1.1883034925823082,17.51252293143856,0.3159992531456881,0.22212327562372786
41039,5.246303288220334,32.71169573935322,0.4212813882118718,1.8417857286641421
41040,0.6192056335765677,22.142233279330163,0.1970250042564666,0.0
41041,4.859736500468421,30.669108027020506,0.19751147077694703,1.8004660586481334
41042,4.519331779529584e-10,0.00891468693859776,1.2804773375333826e-09,7.983150982290981e-09
41043,3.9052087511586175,17.758068875756706,2.6872403699064838e-08,1.5272678291730288
41044,0.0,0.032632809348432594,0.00993172458430557,0.14188177977579386
41045,1.9955576815404021,70.92640678267222,0.3873810618874418,0.0
41046,0.07773122500275172,0.890250737770296,0.0,0.10090654715895653
41047,2.3424807339515583,30.489378049705444,1.489193827448896,0.0
41048,0.31672479510134394,8.139230034103669,0.05975943724820647,0.0
41049,1.4071598985102878,21.668060809658066,0.049682668558470124,0.0
41050,2.9529993973341556e-08,3.937833666658838,3.066528152708046e-08,0.0
41051,0.43147113211676785,6.914461732448707,0.2130047432233626,0.0
41052,0.0,7.047655859976324,0.13955754178170937,0.0
41053,0.18708941733749893,8.65956895380639,0.22718003918363927,0.0
41054,1.4258204048444236,16.815908862767746,0.2795672449306937,0.26532131362858047
41056,0.2453204124795306,8.545326749449114,0.0,6.449251007788123e-08
41057,1.1563793867448895e-09,1.192757168990952,0.0,0.027500312373598602
41058,0.2070114122590985,0.22426244375138032,0.0,0.43998785254013983
41059,1.6441100438375586e-08,1.102356115723329,0.0,0.3289583978081538
41060,0.05972431461594806,1.5329241578305648,0.16921889141185287,0.43797830718361913
41061,0.02821267514221243,0.7763468408246591,0.07993589034050248,0.2068929157385089
41062,1.2431665229648947e-08,0.8903827463360173,2.6140920559211284e-08,1.257005503964339e-07
41063,2.8710954059359683e-07,0.473177432847388,0.0,0.29256828915601985
41064,0.0,0.666763427976142,0.0,0.0
41065,2.7305521739371304e-07,0.18146493669148955,0.21170801010684692,8.314688506264778e-09
41066,3.4646223883828644,11.610901717930586,0.0,0.09814794301367884
41067,3.479465377034636,11.660644662226638,0.0,0.09856842427860156
41068,3.0680202436659316,10.28177889140378,1.3508839243146503e-09,0.08691275477807169
41069,3.0765085826770533,10.310225646761907,0.0,0.08715321763957656
41070,4.481439827643126e-08,1.9161746153334522e-07,0.0,1.2695296962161826e-09
41071,0.0,1.2027658716485315e-07,0.0,1.3522219858770472e-08
41072,2.4240260156314426e-07,-0.2523271797831541,0.0,6.866929222751959e-09
41073,5.150153936736974e-07,0.3499235202873925,0.40824209338416995,1.4589671208886606e-08
41074,0.0,-0.6431283736277699,0.0,0.0
41075,0.1673325202417479,0.7410440184273315,0.0,0.21514184766492842
41076,0.4784515632791558,1.2178771683045382,0.0,2.5879880605219143
41077,0.08110909467605766,0.6169850959359715,0.0,0.951134310151614
41078,0.0,0.363245194951219,0.0,0.4533936374938573
41079,0.0,2.1438872685269583,0.0,0.6537443093441098
41080,1.373201043054044e-09,0.32393966016704734,0.0,0.4043332910146025
41081,0.0,0.7474022688679494,0.0,0.4959113622656314
41082,0.0,0.3166252230078206,0.02553933223739999,0.40504910811031813
41083,1.5170732581154689e-10,1.6845406919146932,0.42890988398289337,0.2793432008941925
41084,0.136027171473138,3.491364143031996,0.38541031666948267,1.4373910209054863
41085,1.6397929317345472e-10,0.7598178150374291,0.0,0.16117347522909034
41086,0.0,0.5167776845633849,0.015625270485201518,0.3484341259182966
41087,0.0,0.05410415932387762,0.016466480025652826,0.2352354312008408
41088,0.13477710387900163,4.345180196717012,3.7181371334742946e-09,0.3144800009616197
41089,0.08032830901395821,2.472326950299214,0.0,0.1874327435604665
41091,0.5861039642460134,10.507812035815595,0.3159022207485809,2.8452236172868673e-08
41092,0.0,1.39555476351954,0.0,0.15689668938977078
41095,7.745530638279765e-08,0.3918720731409629,0.0,0.10687407009384152
41096,0.42399137833480216,18.813458672094562,0.0,0.0
41097,2.2679872462265008e-07,23.891087078134497,0.06236202528524413,0.0
41098,0.08962488568232313,8.962424081834083,0.20415836472904403,9.245710568436984e-09
41099,0.1770302808933371,2.3062437962953917,0.0,0.0
42001,0.0,3.8004446558578024,0.0,0.0
42002,0.0537816129762513,3.459950420924237,0.40976466708440784,0.0
42003,0.0519316208096947,3.3409342720903585,0.39566949188338824,0.0
42004,0.07942846725072682,5.109898150272724,0.6051692742912521,0.0
42005,0.017394159195341832,2.9722912188210797,0.040586371455797604,0.0
42006,0.019194024220174535,10.552373403053823,0.04478605891155594,0.0
42007,1.8266438972615363e-08,5.896302844868096,1.3506080597037267e-07,0.0
42008,0.29460227680062645,5.899667228972838,0.5991666252610255,0.0
42009,0.5766933481031757,8.779863491481173,0.8238475889718069,0.0
42010,0.6879154350836025,28.66447880727837,0.9457505799688647,0.0
42011,0.318781536535371,17.54451737721223,0.09271319434221505,0.0
42012,0.6239878371911141,24.11053549879609,0.8919102046362345,0.17270109813682782
42013,1.1345936632627698,35.78479779062727,2.552835760242758,0.1723107720414798
42014,0.8166255919225509,45.95604551104788,1.8374076840568219,0.7645048896471662
42015,0.181171175456752,7.651632888267382,0.6884502795909575,0.0
42016,0.19652849891588478,7.081576773704916,0.7468082802411923,0.0
42017,0.11160511054904548,4.021503700033569,0.42409941306143756,0.0
42018,0.35765025921323346,7.583664858696695,1.2536944755805621,0.0
42019,0.17239745447219249,3.59849334546182,0.6143176898797844,0.0
42020,0.17002041156546227,3.548876759718522,0.6058473820572106,0.0
42021,1.4454816735366807,17.85222622852701,0.88628073475207,0.07385672784493989
42022,1.0926152335833055,13.494197394683386,0.6699248401985557,0.05582705276152042
42023,0.4481381398153447,2.425218168412454,0.0,0.0
42025,0.0,3.0950792619012373,0.7151508900605131,0.29309462707398076
42026,8.859901033838718e-08,7.399344502489669,0.06429936692778376,0.10386787509158497
42027,1.5299353787323016e-07,11.758136879514087,0.10217628786550867,0.1650540034750524
42028,0.7617306144214273,15.4250446034428,0.0,6.163526837058936e-09
42029,0.5913791477993497,11.975427245718137,8.596550131979894e-08,3.523176283598317e-08
42030,1.4616832804894786,7.910286654567075,1.5350015427381607e-07,0.0
42031,0.5492856484431428,2.972604868645666,0.0,0.0
42032,0.16356740396007832,3.724303658352041,0.07077438894186873,0.0
42033,1.0886670966614946e-10,0.5998053728022922,2.540223225543487e-10,0.0
42034,2.4935867300923336e-07,8.886882463237093,1.289129007052409,0.6873555909088753
42035,1.0770072911213509,6.782620783182467,7.522045560346241e-08,0.04587069217901053
42036,0.24341830708187734,5.5162847220603535,0.07595748766094236,0.08861706893776607
42038,8.231068747550616e-09,8.677541975996842,0.5842876765679992,8.231068747550616e-09
42039,1.5785428355290528e-07,13.56205741756116,0.375795952650658,0.0
42040,0.3569003907933039,17.186739846794655,0.40548572186025644,0.0
42041,0.2461914749610978,26.04476259839041,0.3697586521668648,0.0
42042,0.2502916228411964,21.37199633616268,2.0988146717064132e-10,0.0
42043,2.3960494887289903,61.691425796668995,0.10757683315349734,9.988869949206558e-09
42044,0.2975691644809535,21.554358491311046,0.8538940799570529,0.0
42045,0.12418264029572339,17.133817300608246,1.024138747597768,0.0
42046,1.0297050905069956e-08,24.21941778773823,2.5116090755414273,0.0
42047,1.1808585110994665,23.912540366657677,0.19766916639311902,7.291428387884362e-09
42048,0.22381477773343217,18.912370384365413,0.9464487002553644,0.45858163316735934
42049,0.09502003209516145,18.36853675270306,0.8067156372643722,0.22309432226447212
42050,2.8473933440280073,34.349722743733864,0.151900728735986,0.05696274764169523
42051,0.025491931082047132,3.409725630763917,0.050104039770956246,0.025491931082047132
42053,0.09535559877999848,15.276132256592373,0.28845272701726166,0.15705628034352692
42054,1.9636474869671647e-08,3.8756265274783797,1.243920779189794e-07,4.5818441362567184e-08
42055,0.5112818647193728,10.767928858046353,0.7574952017588402,0.22851735111174548
42056,3.454838240526819,25.02667598921303,1.1346570695501879,0.7118057120712661
42057,1.9129345857116178,13.654541448500476,0.6302477618123781,0.38040764594729726
42058,0.24510800953642053,12.169489124505485,0.07709082757778891,0.0
42059,0.0,0.35846640571268973,8.100807625343831e-10,0.0
42060,0.0,0.4848751206216304,2.632973980549993e-08,0.0
42061,0.042304564311431085,6.601451385130149,0.059724090792608604,0.26566680859068986
42062,0.023817944042768668,4.76404641643911,2.779756521190371e-09,0.023817944042768668
42063,0.07284346814315341,10.884596548727234,0.17005810158267326,0.07284346814315341
42064,0.07114561140230019,4.157992101598956,0.0,0.16383182432967983
42065,5.2376302607729835e-09,3.1734194244958247,0.2229722893756369,5.2376302607729835e-09
42066,0.0,1.7906363482449346,2.314838615238584e-15,0.40803420454708494
42067,0.0,1.5155610342567662,0.0,0.30432538606434656
42068,0.77511437010885,12.066883273551255,0.38600732861530873,0.0
42069,0.0,1.1746542459767115,1.4134883897803366e-08,0.0
42070,1.0804634835242186,5.847214295044972,9.842547974599283e-09,2.0102022341295393e-09
42071,1.0751195434984668,26.246226182696667,0.6589146658620445,0.0
42072,0.41417308670897385,8.645134940854065,1.4758562191265763,0.0
42073,2.45936070177851e-08,13.846353634490038,0.45647321847361294,4.814083638098656e-08
42074,0.13356925982080675,16.18732220209301,0.0,0.0
42075,0.05030190231972327,7.852984753123035,0.3832525736619315,2.519392641528874e-09
42076,0.05227448101095743,3.3629916117049277,0.39828176008348526,0.0
42077,0.9003628752854574,29.1070637365123,2.2563751851020912,0.0
42078,6.97712594878842e-08,4.4965382645557215,1.0389727621451128,0.42580850907586587
42079,3.082904430482616e-08,9.894577671654009,0.08598228717630764,0.1388944639001892
42080,1.2269501066697979,19.732048211649264,0.31934341918293246,0.0
42082,4.932131224896705e-16,1.518488006765598,0.12027627293289189,4.932131224896705e-16
43001,0.8385475965442555,12.251701072425327,0.6235934708586918,0.1542156498606612
43002,1.1833926359164563e-08,2.9422005980542925,0.8928911810281666,2.1763542729498047e-09
43003,0.0,6.38052252520985,1.9363440227650397,0.0
43004,0.26549829906502437,13.184582001112283,1.408738752930884,0.0
43005,0.3071954300179973,10.70706532907228,0.2458499287657161,0.0
43006,1.6675481881915166e-10,7.507389861822094,1.0798301419397607,1.0808182701241313e-10
43007,2.8352975652045167e-08,6.945284790988771,0.9989791993693303,0.0
43008,0.29605392491064775,4.982645017861938,0.21226530110454514,0.0
43009,0.2020628791187689,3.400756380640413,0.14487527182100413,0.0
43010,0.32048016390453754,7.297086808903317,0.13866930168946334,0.0
43011,1.0285548169345089e-07,9.207037211383229,7.090600080701878e-08,0.0
43012,0.49956581929174704,15.032255162132952,0.10277617178606183,0.029750997095965254
43013,0.6536605879102447,8.700074104214067,0.4323497136874246,0.1368195293719407
43014,1.363226386257149,16.938479613419506,0.10968488213121194,0.25070830089289964
43015,7.644610649498477e-08,6.815951714955575,6.150836154768889e-09,1.4059054068043175e-08
43016,0.0,3.403010295361889,0.0,0.0
43017,0.4829891722174958,22.92884862189709,3.044580430193804e-08,0.0
43018,0.6309061511866181,2.855681694974527,0.6309060153066536,2.770908903797544e-08
43019,0.16698665374802807,6.809344658391811,0.6865006876307821,0.0
43020,1.2595249505673116,9.123307226794834,1.553227779018251,1.3613632097729147e-09
43021,0.7166038262637129,18.406408863061625,0.6053842350086307,0.0
43022,0.6780893664747144,19.949240771925602,0.2876742671049989,1.4638011073055403e-08
43023,0.5088583468057857,8.151156851611198,0.0,0.3298155951518982
43024,2.0901429956597322e-07,5.378892930860402,0.7736765122710606,3.2794132159575256e-09
43025,0.5803568056597115,9.296456882612413,9.260195544354751e-08,0.37615718885351673
43026,1.000583455305676,15.792541637613935,0.3651007510819115,0.1720764299336904
43027,0.31758081388687,11.000127602571684,0.09651965912248012,0.0
43028,2.067470473831757,34.50353856701855,1.4095884241707342,1.6512435898562308e-08
43029,0.5130946463789073,15.825099109658659,0.30199693185146725,0.0
43030,1.2147475186099441,18.509964300123094,1.43380034749753,0.0
43031,0.7538791711085311,11.487388353202945,0.8898245954067907,0.0
43032,0.8333751908308,13.122548306081772,0.4135081740318345,0.0
43033,0.948143551303948,7.848803944766941,0.5425206398104692,0.0
43034,0.13560873283082947,4.697113965055013,0.04121442425025083,0.0
43035,0.13545993939723033,8.875407661966229,0.6167207812658109,0.0
43036,0.04977568632554837,4.045654548116429,0.19910257928549127,0.0
43037,0.14953525497907455,12.15389144018777,0.5981409070395542,0.0
43038,0.12782944251780973,3.943046670985761,0.7374775522501792,0.0
43039,0.11633522504683752,8.201984725358649,0.5824386020540283,0.2679905869874609
43040,0.665311106504769,9.469178176091898,0.21578178178120294,0.06828548758220676
43041,0.1650121753865275,6.557062384463728,2.9725490373019617e-09,0.0
43042,0.1648931011840269,13.9923853948085,0.0,4.845349663664463e-09
43043,0.14801431629108347,16.42245870152241,0.0,0.0
43044,0.16206732823210168,8.126530566179198,0.0,0.0
43045,2.8701267308268882e-09,22.20922871033587,3.0882388317384103e-09,0.0
43046,0.0,14.800056083856436,2.9844688442513226e-08,0.0
43047,0.7495579694911019,16.449205418685814,0.0,0.0
43048,0.377357806780456,8.281196862009622,4.985858614211183e-16,0.0
43049,4.642347223373342e-10,4.991315142655223,8.912273894031152e-10,0.0
43050,0.7510179511190932,30.25521906823394,5.911687461339177e-09,0.0
43051,0.15827827100787126,9.66042843678468,1.8974562079690056e-08,5.492636391489225e-09
43052,0.36891576360863276,17.587769578067267,0.6876061595765882,0.0
43053,0.7328230194988187,62.152604341637684,3.6977542615876155e-09,0.0
43054,0.5955677774003387,17.742982784666818,1.029265963492837e-09,0.0
43055,0.20963516155869039,10.392186482269235,8.755874296266547e-09,0.0
43056,0.2029685438202727,5.4110550586282,0.0518217558690058,0.0
43057,0.5934830042250343,9.789727643043014,0.47553373301324053,0.13650313195519803
43058,5.996112606607593e-08,12.290926035027486,4.570078319426153e-08,1.2803901912310693e-08
43059,4.449284783331298e-09,28.17062596116965,0.21513157661216525,5.25370364173114e-10
43060,0.6630878795963995,10.02634707352488,0.0,1.3269103599022088e-07
43061,1.7652484818821162e-09,18.52713607713197,0.2150471146575352,2.3665363644635173e-09
43062,0.8721769344169708,12.00771061769574,0.4310649332650211,0.13641309641555402
43063,7.459079138480803e-10,6.34936632892311,0.0,0.816346342305103
43064,1.7216817137633361e-09,19.339165098660956,1.5595191831957984e-08,0.0
43065,0.0,15.813939572750208,0.0,0.0
43066,1.1923224947789357,44.01927457904694,0.31376906803676063,0.0
43067,1.9640263668542197,63.90928605060354,0.15461502271851363,2.734742732745826e-09
43068,8.01589781284804e-08,31.068211407178218,0.34570335284138404,0.0
43069,9.615779018083946e-09,16.21093319194811,0.18038289157059495,0.0
43070,0.2693416799904442,26.541160845600857,0.025091811064388923,0.0
43071,0.1671277735241563,16.332512807543473,0.27533471522881153,0.42919348026144094
43072,0.0,2.649403964472334,0.05313298743700214,0.0
43073,1.3670874417751855,13.16653857560898,1.9659990225144082,0.0
43074,0.520316345252885,14.782073168731483,0.38757765257548216,0.0
43075,0.8018451638686389,12.84437160641431,0.0,0.5197144580630068
43076,0.3266989072453495,13.615802999509006,0.035556700871377654,0.0
43077,0.1287932326166123,3.972775952128322,0.7430378775162977,0.0
43078,0.2325631046849229,8.055347326714875,0.07068094832152959,0.0
43079,0.1859903696315434,15.260641414762052,0.09053567019927919,0.0
43080,0.5223844348770026,9.451957305952494,0.4629987624223253,0.07686304298427461
43081,0.32128954989325076,9.165469721676155,0.4690089127468292,0.0
43082,2.208212311074439e-15,3.370300044288745,1.022809707855804,0.0
43083,0.14294090573721413,2.4057224135395288,0.10248593241536108,0.0
43084,0.34593506440904503,9.222480825343625,0.08832388841709148,1.7772452118300903e-08
43085,0.4609742574889994,9.508311040334325,0.5782423611433417,0.0680690446551995
43086,0.08278007963413866,3.2894188551247368,7.842648020501952e-10,0.0
43087,4.5492619254948065e-09,10.050186222074366,0.05314874651240299,0.0
44001,0.0,0.059906453990016297,0.0,2.1863409327058744e-08
44002,0.5930554565823302,0.9844614866620807,0.0,0.10433383032466917
44003,0.4340133342470741,0.8649270949116636,0.0,0.07635419769161488
44004,0.1596825843846628,0.24361734660085763,0.0,0.39043910122203807
44005,0.4860495919787756,0.5651740094378594,0.052749568121727576,0.20723044619250125
44006,0.04024267061803135,1.7879610366677876,0.0,0.04024267061803135
44007,0.04710084038082829,0.9851925833537832,3.391127289623676e-10,0.04710084154888325
44008,0.0,0.36102297229724245,0.022721725529197063,0.07826372126723437
44009,0.0,0.8597643120262002,0.022539625406176485,0.07763648751016348
44010,0.0,0.4519973861002199,0.0,3.2205736983645966e-09
44011,0.0,0.012915452056610287,0.0,2.5096144707205613e-08
44012,0.0,0.0,0.0,0.0
44013,0.2949026982687439,0.3906239287354224,0.0,0.0518810302509827
44014,0.0,0.4394866365011213,0.0,0.0
44015,0.0,0.37557408817461707,5.395953313798902e-10,3.237571988279341e-10
44016,0.0,2.409717984664157,0.0,0.2985716096562396
44017,0.0,0.19795271070495,0.0,0.0
44018,0.013804636136492328,0.8143369807341938,0.0221786605872419,0.09019767987481629
44019,0.12079328703125135,4.387860386354744,0.0,0.38960521818812216
44020,0.0,11.323946640712673,0.0,1.6354511650227472
44021,0.29618681981979694,0.3647485836669721,0.0,0.052106940523853146
44022,0.0,0.004032913810586647,0.0,0.03111104939595414
44023,0.5322673447692025,0.6370277413838243,0.05776544826952583,0.3666585621099934
44024,1.2465199873603258e-07,0.8635553585487776,1.352812389383299e-08,5.314620101148676e-08
44027,0.11783189524828397,1.2058501134035526,2.282788155161973e-09,0.6437377866457049
44028,0.2389148215059927,1.0339916720033182,1.1739954839484376e-08,0.2506646633862421
44029,0.3821266807484991,1.1199920180679621,0.23142457869749428,0.1581136808403985
44030,0.42130679738838767,0.8515776567014036,0.4213067594483879,3.980590135839115e-08
44031,0.24542194326274394,5.145733110052965,0.24542194326274394,8.770126839100708e-09
44032,0.05347418377815478,4.716297436883875,0.07549295894591308,0.0880751006710332
44033,0.09041022487151966,2.5106223983552773,0.09041022487151966,0.0
44034,0.025033973502118924,2.1836149680645875,0.025033973502118924,0.07155965292372302
44035,0.12243641484946871,4.45845838643769,0.12243641484946871,0.05088910230411152
44036,1.2893693031404987e-08,1.9321602008974725,1.8202349843478723e-08,0.09289230011409218
44037,0.059818632735545864,1.6648523492748626,0.10143018700636536,0.0
44038,0.08409583598558566,2.3453394258202223,0.19622361729969987,0.0
44039,1.1829539025257664e-09,3.087355039589779,9.409176112976158e-09,2.2901940061433023e-08
44040,1.0247944842266434e-09,1.1725340416568963,2.0099387775530353e-09,0.0
44041,0.22694959175059987,0.9822080692157108,0.0,0.2381110470825966
44042,0.47007295105205976,1.3176784156851746,0.05101566910642499,0.20041870006095622
44043,0.25744318934242066,3.3350128344124035,0.027939572785011246,0.10976259922361228
44044,2.8009878217732345e-08,0.7760882812581694,1.960827628338194e-09,3.4763840048675014e-08
44045,0.0,0.9597921637215977,0.06040647259773996,0.20806673894777106
44046,0.0,0.32098847598730346,0.020202070513458625,0.06958490954635752
44047,6.963182964825679e-10,1.168184862483745,4.934391002974953e-09,1.1399899738516799e-08
44048,0.08277572137540516,2.308524754761045,0.19314334987594536,0.0
44049,6.055899219362946e-08,10.673270911544687,3.2954346670633515e-08,3.4387608938959015e-08
44050,0.30316045911332407,4.954302346316827,0.31956219207466086,0.33725433561919205
44051,1.2716173458681466,6.1037640148770915,3.663572556433792e-08,2.1981435338602747e-08
44052,1.6469011935055403e-09,3.1650339491443598,0.2752203427995162,0.16513220647022225
44053,8.737236380277312e-10,1.8527049213976097,0.1528223496803168,0.25361481065178587
44054,0.19834183323311905,3.2811296523666518,0.19834183323311905,0.21420917989176858
44055,0.0,0.3072614410543829,0.0,0.0
44056,0.0,0.11778406741120108,0.0,0.2002328931542109
44057,0.0,0.11642746629048878,0.0,0.0
44058,0.0,0.10966562735336859,0.0,0.0
44059,0.0,0.09368188800421395,0.0,0.0
44060,0.0,0.14646635493824808,0.0,0.0
44061,0.0,0.03288424117553814,0.0,2.486382171280842e-08
44062,0.0,0.0,0.0,0.0
44063,0.0,-1.9007677914926734e-08,0.0,4.751928885215992e-08
44064,0.0,0.0,0.0,0.0
44065,0.0,0.04131209218681932,0.0,0.014157778121289469
44066,0.0,0.18625672751138755,0.0,0.14289605912679787
44067,9.847410863895665e-10,0.7910774671083085,0.0,1.0331709758841353e-09
44068,0.0,0.16990487692415968,0.0,0.09643248899357384
44069,0.0,0.1660048193807378,0.0,0.09421897729415221
44070,0.0,0.16915850541205169,0.0,0.0960088786359529
44071,0.0,0.1713506246123892,0.0,0.09725298974022842
44072,0.0,-0.024460936090945067,0.0,0.15997247900325215
44073,0.0,0.11786651761765722,0.0,0.0
44074,0.0,1.4135996265283477,0.0,1.1227378810274814e-08
44075,0.0,1.791105567614328,0.0,1.5221992913181296e-09
44076,0.0,-0.024483189271714584,0.0,0.1599250773570433
44077,0.0,0.11796566311492539,0.0,3.532059327210732e-08
44078,0.0,1.8832042141527428,0.0,0.0
44079,0.0,1.4859280613509414,0.0,0.0
44080,0.0,0.4612224241078081,0.0,0.0
44081,0.4446912649462971,0.9700791938613669,0.048261066611826484,0.33696667308956585
44082,0.1674493788281889,10.229119463328509,0.1674493788281889,0.18084532913444398
44083,0.11944314520729714,2.241281168150043,0.11944316034032895,0.15668394694307322
44084,0.0,1.015928546603669,0.0,0.04827429876452145
44085,0.5931795389278006,0.7304896221660996,0.0,0.10435565962618712
44086,0.009337863905936881,0.7481256939610448,0.0,0.028100428925851365
44087,0.4370538311245422,1.8915116625717892,0.0,0.45854828183558527
44088,0.04021401588733379,1.1507668483664582,0.019486805206346394,0.10733523382030474
44089,0.0,0.2538697747929009,0.0,0.0
44090,0.03126479559025522,0.8681993255230448,0.03126479559025522,8.771245211066795e-11
44091,0.011315798593518753,0.04897331083796442,0.0,0.011872313278445904
44092,0.0008316374102360747,0.010333658019649358,6.692260964105488e-05,0.0001530006608152465
44093,0.035154075193108335,0.15214236606405776,5.712754395497008e-10,0.03688296085855286
45001,0.0030242684470564293,0.09980086341323663,0.0,0.1681302172522566
45002,0.0,2.535587951562696,1.3378540026651258e-09,0.4194205721685405
45003,0.0,0.007164966386713054,4.842968200378447e-16,0.052540318106395915
45004,0.008698591378185688,0.28705351548012814,0.0,0.06958873102548561
45005,0.012443402990043402,0.410632301751287,9.069118372882108e-14,0.09954734123746617
45006,1.4532995396766705e-10,0.15481354819396181,1.5399655298794494e-07,2.450629852230128
45007,0.0,0.056794047122036076,0.0,0.26503885720424186
45008,0.0,0.2226510035521807,0.0,1.0390374911428488
45009,0.0,0.38526133494325615,0.0,2.223984557372043
45010,0.0,0.20497511623184703,0.0,1.3555066027634524
45011,1.5409872400726744e-09,0.18570360088475268,0.0,1.2665304657614037e-08
45012,5.602616834689873e-17,0.03980760693612649,0.0,0.29192236769907737
45013,0.0,0.2831458393169457,0.015761070711468324,1.3421838477099388e-08
45014,0.0,0.25867426423686235,0.01940056663367291,3.8723429115847614e-08
45015,0.0,0.5005425357391742,5.527193886039057e-11,0.46925875278479745
45016,0.0,0.8388390639262185,8.881799439092295e-11,1.214386454753638
45017,0.0,0.30002527001539725,0.0,1.5306938343576868
45018,0.0,0.0,0.0,0.06874399545500579
45019,0.0,2.3838227497796734e-08,0.0,1.191048593995972
45020,0.0,0.35779519724554526,0.0,1.684211557312586
45021,0.0,1.3985443030964586,0.0,3.2634928947834676
45022,0.0,1.4971444481987357,0.0,1.8226611063808533
45023,0.0,0.8255679694558192,1.0826109968455622e-09,0.3132353200810423
45024,6.295757812216254e-10,0.9390874507170901,2.0510368266899484e-09,0.2985951429827274
45025,0.0,1.039952479121056,1.135920023196968e-15,0.11011263653925521
45026,0.0,3.6605084905756695,0.0,0.15601821204786612
45027,0.0,1.5967337404517288,0.0,0.2552290566580673
45028,0.0,3.1209529794195934,0.0,1.6696962481058467e-08
45029,0.0,1.2087942638343467,0.0,0.14767675905967204
45030,0.0,1.0153183907718892,0.0,0.06704932769248323
45031,0.0,1.9656568215565637,0.0,0.5745642972233775
45032,0.0,1.2345311540493795,0.0,2.6638106896845155
45033,0.0,0.09680403282519269,0.0,0.1373993948657816
45034,0.0,-0.5439310675230229,0.0,0.2719656396734698
45035,0.0,2.377572397750822,0.0,1.0157705508743557
45036,0.0,0.3433382088228276,0.0,0.239491864603511
45037,0.0,-0.07977353670190399,0.0,0.4785663035267897
45038,0.0,0.653401447442757,0.0,0.032334656681355
45039,0.0,0.29392514699771083,0.0,0.023514011759816857
45040,0.0,2.163036921415164,0.0,0.9241143663366478
45041,0.0,0.11681000230933361,0.0,0.015654956344159667
45042,0.0,1.9602255258820416,0.0,0.6565429274372789
45043,0.0,0.9405942847125465,0.0,0.12605903234819008
45044,0.0,7.5131300807513055,0.33893819868275726,0.2821827730905652
45045,0.0,8.719610083339191,0.3933658699997022,0.00011965893627883407
45046,0.0,5.451921988188354,0.24595136788819638,2.789216153138896e-11
45047,0.0,0.06198621332457257,0.0,0.06179844990677309
45049,0.0,0.04577550896377559,0.0,0.0
45051,0.0,1.9128010679313194,0.0052050265752502526,0.9008717239296392
45052,0.0,0.030145574529455856,0.009174698148707272,0.13106713189736724
45053,0.0,0.05438157144703751,0.01655091304909837,0.23644161498711957
45054,0.0,0.18203568381215335,0.011847020111611631,0.169243146814073
45055,0.0,0.0,0.0,0.058433720674829534
45056,0.0,1.757859680914009,0.0,1.1522883835371778
45057,0.0,0.08704483648216912,0.0,1.6460327751027993e-09
45058,0.0,0.5281559208599835,5.40341340397843e-09,7.719162005683471e-08
45059,0.0,0.43107729388338767,0.0,0.04706927833029035
45060,0.0,1.1622100636608086,0.0,0.3932811612673979
45061,0.0,1.077265030815593,0.0,0.18098052517701962
45062,0.0,-0.03892990982511029,0.0,0.5561752764263043
45063,0.0,1.0916834546944363,0.0,0.24259634193335305
45064,0.0,0.0,0.0,3.0755010742285804e-09
45065,0.0,0.0,0.0,0.0
45066,0.0,0.0,0.0,5.927895977154717e-09
45067,0.0,0.12488950031597183,0.0,0.0
45068,0.0,0.07245684992962069,0.0,1.334245000977763
45070,0.0,0.17707798363201183,0.0,0.6830418452008533
45071,0.0,0.0577619864333027,0.0,0.1662235069351494
45073,0.0,0.13031748599176315,0.0,0.0
45074,0.0,2.5909259325227992e-08,0.0,0.0
45075,0.0,6.460302907682342e-12,0.0,0.0
45076,0.0,0.511810681142044,0.03838579746460498,4.4925028533632864e-08
45077,0.0,-0.06074550348765176,0.0,0.334101124455941
45078,0.0,0.4230959130694878,0.0,0.41773545488846753
