,Factor1,Factor2,Factor3,Factor4,vote_share
56,-0.13739984537345773,2.446558802541518,-0.7673013884407717,1.2153613922423794,21.34831460674157
57,-0.13654601040804315,2.4477330540954614,-0.7580517383673645,1.259179148923013,27.819548872180448
58,-0.13790973892607836,2.445857558295877,-0.7728251473170146,1.189194128070775,23.52941176470588
59,-1.0145821480735948,-0.7572173286440275,0.3178421485205995,-0.05682732145555354,52.32067510548524
60,1.6261402749265361,0.15994298506552088,-0.8831308345822095,-0.7369250067861165,27.27272727272727
61,-0.6834909051485902,-0.8741100135582972,0.7794275802184559,-0.90272043652834,55.821917808219176
62,-1.0118599100277694,0.7425920573845933,-0.9726563398936796,0.8952643891743959,36.66666666666666
63,-0.3920515441350965,1.7156821876009958,-0.6228506149587312,-0.17704787742568645,25.53191489361702
64,-0.45575175213706703,1.3530679863513961,-0.6457602457195173,-0.5772805886382051,47.66355140186916
65,-0.34804680175756586,0.4447040110338458,-1.3776227584800127,-0.8330304186706113,46.95121951219512
66,-0.5248099347575228,0.16315388149037902,-0.8339360148714231,-0.8965758543568381,43.333333333333336
67,-0.7594473485551047,0.3091727971765281,-0.6436452061178531,-0.67821313593944,46.25
68,-0.3466330323832006,0.2959844713933786,-0.7178329357928059,0.30413019207438624,47.08520179372198
69,-0.4178109098011364,0.05854159920941505,-0.6070813355464871,-0.25222793339245175,49.65034965034965
70,0.05348194794327384,-0.8201387837270001,-0.8964219540274966,1.0405650827874255,42.85714285714285
71,0.0728693758735263,-1.1767098553473776,-0.8801496464446209,2.0018918775376187,48.226950354609926
72,-0.008611709806975388,-0.922371311973923,-0.8437280499893736,1.8884426788519897,38.46153846153847
73,-0.034651153285599014,-0.7175912943104005,-0.8413006463338973,-0.8802464131412714,59.30232558139535
74,-0.21491988565991252,0.15041254292125486,-0.7737521472055796,-1.0319513574112658,58.08383233532935
75,0.18804471762082414,-0.09309376356720625,2.005101388552353,0.10336787462707134,52.24489795918368
76,-0.5166721598311594,-0.6091966310227592,0.7905611167834022,-0.11492996322662154,49.60317460317461
77,-0.48484733889611425,-0.5923628279870765,-0.06123466069920569,-0.6323812583325076,53.84615384615385
78,-0.049309244034520756,0.9480972538163346,1.0390378706122678,-0.31370513387409515,51.32743362831859
79,-0.8144256120436293,-0.0643117343032316,0.40602406867780133,0.681954135368497,45.98214285714285
80,-0.6942668047025582,-0.5574776280124392,1.6325104889832054,-0.8848826592988359,50.3448275862069
81,-0.3548221199465107,-0.4295669992455235,2.0086323751633235,-0.5633353062339904,51.97368421052632
82,-0.3786628422776934,-0.33939061827153194,-1.8077330292883012,-0.8667540661496576,46.15384615384615
83,-0.4624085833409919,-0.49365559351652644,0.50795764186119,0.49461166100571546,40.21739130434783
84,-0.802341781513292,0.754582371213699,0.16187429944491938,0.5121244627993716,45.247148288973385
85,-0.11089422672551419,0.19782740396114162,-0.8552766953027177,-1.4131260915921888,31.46067415730337
86,-0.13691991135243514,2.4472184983418344,-0.7621018189692695,1.2399911904201215,22.22222222222222
87,0.7501358425239905,-0.5946132750573669,-1.2957538968712976,0.7899541782203299,35.36585365853659
88,0.7759154706141899,-1.1799369629781573,-1.200125877285957,-0.07643450564017326,53.14685314685315
89,0.9312540416811358,-2.3610086611843264,-0.8012686487166054,2.759859387755137,50.29239766081871
90,0.768016230284248,-2.11637496815654,-0.3787927722692596,2.0622678437080393,48.170731707317074
