,Factor1,Factor2,Factor3,Factor4,vote_share
81,-0.5741312101028752,-0.6426673540968466,-0.5884227611932118,0.35804993844443567,8.208955223880597
82,0.2542183729875372,-0.5009949769503458,-0.44712155980276325,0.3977467353726849,22.83464566929134
83,-0.15735794411414622,-1.5539172481305812,-0.05399960694414631,0.8260037575409849,32.515337423312886
84,-0.4677299396083991,-0.8754022518553997,-1.219800680151391,0.23419308347722564,33.56643356643357
85,-0.7473621626693181,0.07517168028642666,-0.6102908534404691,1.328567060869316,20.32085561497326
86,-0.31908485221153887,-0.6204454858934337,1.1234197168844344,-0.2547275182268864,32.23684210526316
87,0.4294389867667442,-1.142694356076372,0.6470271403836381,-0.09446686968327653,8.823529411764707
88,-0.08970669370214769,-0.7812385642719593,0.9799480328492406,-0.2195176615716128,30.57851239669421
89,-0.9453367636894037,0.5254509480324735,-0.45835256278777753,1.7356059826063277,27.89115646258503
90,1.200891451125293,-1.0543555849256012,0.4868026326956097,-0.6576713772003344,18.571428571428573
91,0.5537031805855657,0.6373628906989071,0.3863678496610997,0.05271683878206844,46.10169491525424
92,-0.7224201436257135,-0.34878181877559,-1.1759001219707281,-0.6395524606048456,37.94326241134752
93,-0.7371589277744099,-2.0961032346044455,0.3349816341792509,-0.006533456776063694,18.81188118811881
94,-0.8126596505809711,-0.7671445293368043,0.43766075794565557,-0.014063892948408934,28.57142857142857
95,0.430120329527464,-1.1451066825880387,0.6530482025863752,-0.13000194151081487,32.903225806451616
96,0.7767367541362767,0.7252933565864923,1.055376108652667,-0.883595707474776,48.701298701298704
97,-0.2124414152014828,-0.454979537063175,0.24028162984235046,-0.2877235267670517,28.23529411764705
98,-0.4636577202463581,1.315250860330353,0.5563219523962725,0.7169033411560708,53.990610328638496
99,-0.4325911951192523,0.591862223273978,-1.3669745125443336,-1.195180403360353,43.7007874015748
100,-1.2250414814761883,-0.6217368028586738,-2.0407885501809977,0.4252194860551765,43.38235294117647
101,-0.49687336981698116,0.09348177777713634,1.026951388249401,-0.4777569932401839,42.68774703557312
102,0.20156540437041992,2.7258919702077637,0.5799352308407416,3.3828773491723965,52.94117647058824
103,-0.11364399728541848,1.0714897895120763,-0.26141250202195,0.9081392707471204,57.01492537313433
104,-0.34531413687342605,0.5378860891930115,-1.1667668321885982,-0.7827175976352471,52.54237288135594
105,-0.5383871403835653,2.5951727405775844,-0.1959423376087085,0.7494942062547927,40.75342465753425
106,-0.4978105061823463,0.6152432591214352,-0.515808298841959,-0.13586312525662989,40.46511627906977
107,-0.6509375786363356,0.6928982448899469,0.13793838898940042,0.5133174071460768,34.285714285714285
108,-0.24281736794112577,0.9548467225717877,0.818486946915491,-0.38784770496295246,38.35616438356164
109,0.03801234277806982,1.8272626496293138,-0.5831252501241437,0.18003958258748087,43.00341296928328
110,-0.4855326756153402,1.4485624452808536,1.7961898319677945,-0.40780875112078513,55.51181102362205
111,-0.6012817147283112,1.1351883339677427,0.9853661093790337,-0.071111727035229,52.28215767634856
112,-0.3898053077175743,1.0089198153860766,-0.9489792780297498,-0.4107388976254919,45.38745387453875
113,0.021684848584763123,1.6463778594693104,-0.1717443811445723,-0.08019325975371698,40.94488188976378
114,-0.6509374588675737,0.6928978500194583,0.13793951545280303,0.5133118114251065,40.30303030303031
