"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally"
"86","008","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",27
"86","008","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",1
"86","008","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",40
"86","009","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",118
"86","009","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","009","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",6
"86","009","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",0
"86","009","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",22
"86","009","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",37
"86","009","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",61
"86","010","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",58
"86","010","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","010","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",2
"86","010","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",0
"86","010","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",13
"86","010","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",10
"86","010","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",34
"86","011","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",91
"86","011","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","011","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",4
"86","011","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",2
"86","011","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",22
"86","011","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",9
"86","011","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",60
"86","012","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",112
"86","012","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","012","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",1
"86","012","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",0
"86","012","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",38
"86","012","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",11
"86","012","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",56
"86","013","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",87
"86","013","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","013","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",3
"86","013","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",1
"86","013","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",32
"86","013","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",8
"86","013","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",43
"86","014","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",83
"86","014","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","014","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",1
"86","014","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",0
"86","014","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",14
"86","014","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",7
"86","014","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",53
"86","014","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Scattered",1
"86","015","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",93
"86","015","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","015","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",2
"86","015","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",1
"86","015","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",30
"86","015","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",7
"86","015","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",53
"86","016","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",94
"86","016","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","016","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",0
"86","016","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",0
"86","016","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",20
"86","016","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",14
"86","016","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",56
"86","017","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",108
"86","017","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","017","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",0
"86","017","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",0
"86","017","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",38
"86","017","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",8
"86","017","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",47
"86","018","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",104
"86","018","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","018","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",1
"86","018","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",1
"86","018","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",34
"86","018","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",6
"86","018","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",64
"86","019","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",90
"86","019","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","019","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",2
"86","019","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",1
"86","019","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",48
"86","019","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",9
"86","019","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",32
"86","020","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",164
"86","020","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","020","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",2
"86","020","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",1
"86","020","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",76
"86","020","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",17
"86","020","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",60
"86","022","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",73
"86","022","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","022","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",0
"86","022","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",1
"86","022","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",20
"86","022","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",9
"86","022","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",41
"86","023","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",66
"86","023","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","023","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",1
"86","023","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",0
"86","023","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",21
"86","023","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",4
"86","023","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",37
"86","024","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",35
"86","024","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","024","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",2
"86","024","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",3
"86","024","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",14
"86","024","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",1
"86","024","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",24
"86","025","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",76
"86","025","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","025","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",2
"86","025","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",1
"86","025","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",20
"86","025","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",8
"86","025","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",41
"86","026","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",90
"86","026","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","026","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",3
"86","026","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",0
"86","026","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",21
"86","026","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",5
"86","026","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",58
"86","027","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",73
"86","027","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","027","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",1
"86","027","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",1
"86","027","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",16
"86","027","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",6
"86","027","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",45
"86","027","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Scattered",1
"86","029","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",87
"86","029","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","029","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",0
"86","029","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",0
"86","029","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",14
"86","029","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",8
"86","029","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",54
"86","031","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",62
"86","031","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","031","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",0
"86","031","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",1
"86","031","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",9
"86","031","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",7
"86","031","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",42
"86","033","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",135
"86","033","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","033","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",2
"86","033","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",1
"86","033","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",42
"86","033","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",15
"86","033","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",73
"86","034","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",90
"86","034","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","034","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",7
"86","034","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",0
"86","034","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",49
"86","034","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",3
"86","034","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",40
"86","058","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",73
"86","058","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","058","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",2
"86","058","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",0
"86","058","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",26
"86","058","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",8
"86","058","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",32
"86","060","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",5
"86","060","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","060","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",1
"86","060","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",0
"86","060","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",2
"86","060","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",1
"86","060","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",2
"86","061","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",77
"86","061","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","061","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",2
"86","061","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",0
"86","061","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",56
"86","061","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",3
"86","061","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",19
"86","062","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",73
"86","062","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","062","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",2
"86","062","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",0
"86","062","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",17
"86","062","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",3
"86","062","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",50
"86","063","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",104
"86","063","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","063","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",4
"86","063","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",4
"86","063","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",26
"86","063","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",8
"86","063","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",65
"86","065","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",47
"86","065","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","065","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",0
"86","065","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",0
"86","065","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",10
"86","065","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",8
"86","065","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",26
"86","066","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",82
"86","066","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","066","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",2
"86","066","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",0
"86","066","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",16
"86","066","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",9
"86","066","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",50
"86","067","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",64
"86","067","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","067","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",0
"86","067","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",0
"86","067","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",20
"86","067","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",4
"86","067","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",29
"86","068","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",43
"86","068","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","068","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",0
"86","068","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",0
"86","068","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",13
"86","068","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",4
"86","068","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Fernando Cabrera",18
"86","069","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Public Counter",77
"86","069","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Manually Counted Emergency",0
"86","069","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Absentee / Military",0
"86","069","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Affidavit",1
"86","069","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Randy  D. Abreu",26
"86","069","Bronx","IN-PLAY","Primary Election - 09/12/2017","Democratic","Member of the City Council","14",1,"Felix A. Perdomo",4
